"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
3.186404228E1,3.742435833E1,-1.221712450E2,2.983982152E1,0.000000000E0,2.541600037E2,1.299999952E0,1.180000019E1
3.286404228E1,3.742436000E1,-1.221712467E2,2.963982043E1,0.000000000E0,4.695000076E1,1.299999952E0,1.139999962E1
3.386404228E1,3.742436167E1,-1.221712483E2,2.953981933E1,0.000000000E0,1.079300003E2,1.299999952E0,1.119999981E1
3.486404228E1,3.742436167E1,-1.221712483E2,2.953981933E1,0.000000000E0,1.079300003E2,1.299999952E0,1.139999962E1
3.586404228E1,3.742436167E1,-1.221712483E2,2.953981933E1,0.000000000E0,1.079300003E2,1.299999952E0,1.110000038E1
3.686404228E1,3.742436167E1,-1.221712483E2,2.953981933E1,0.000000000E0,1.079300003E2,1.299999952E0,1.100000000E1
3.786404228E1,3.742436167E1,-1.221712483E2,2.953981933E1,0.000000000E0,1.079300003E2,1.299999952E0,1.110000038E1
3.886404228E1,3.742436167E1,-1.221712483E2,2.953981933E1,0.000000000E0,1.079300003E2,1.299999952E0,1.130000019E1
3.986404228E1,3.742436167E1,-1.221712483E2,2.953981933E1,0.000000000E0,1.079300003E2,1.299999952E0,1.069999981E1
4.086404228E1,3.742436167E1,-1.221712483E2,2.953981933E1,0.000000000E0,1.079300003E2,1.299999952E0,1.069999981E1
4.186404228E1,3.742436167E1,-1.221712483E2,2.953981933E1,0.000000000E0,1.079300003E2,1.299999952E0,1.100000000E1
4.286404228E1,3.742436167E1,-1.221712483E2,2.953981933E1,0.000000000E0,1.079300003E2,1.299999952E0,1.180000019E1
4.386404228E1,3.742436167E1,-1.221712483E2,2.953981933E1,0.000000000E0,1.079300003E2,1.299999952E0,1.150000000E1
4.486404228E1,3.742436167E1,-1.221712483E2,2.953981933E1,0.000000000E0,1.079300003E2,1.299999952E0,1.160000038E1
4.586404228E1,3.742436167E1,-1.221712483E2,2.953981933E1,0.000000000E0,1.079300003E2,1.299999952E0,1.160000038E1
4.686404228E1,3.742436167E1,-1.221712483E2,2.953981933E1,0.000000000E0,1.079300003E2,1.299999952E0,1.150000000E1
4.786404228E1,3.742436167E1,-1.221712483E2,2.953981933E1,0.000000000E0,1.079300003E2,1.299999952E0,1.169999981E1
4.886404228E1,3.742436500E1,-1.221712383E2,2.773978992E1,3.232455552E-1,1.080100021E2,1.600000024E0,1.089999962E1
4.986404228E1,3.742436500E1,-1.221712300E2,2.783977291E1,3.623644412E-1,9.072000122E1,1.700000048E0,1.119999981E1
5.086404228E1,3.742437167E1,-1.221712300E2,2.813975492E1,4.050863981E-1,6.475000000E1,1.700000048E0,1.060000038E1
5.186404228E1,3.742437333E1,-1.221712283E2,2.833974702E1,4.488377869E-1,8.211000061E1,1.600000024E0,1.069999981E1
5.286404228E1,3.742437000E1,-1.221712267E2,2.863975262E1,4.848683476E-1,8.337000275E1,1.600000024E0,1.080000019E1
5.386404228E1,3.742436667E1,-1.221712283E2,2.893976501E1,5.142074823E-1,9.891000366E1,1.600000024E0,1.039999962E1
5.486404228E1,3.742436667E1,-1.221712233E2,2.913975481E1,5.790625215E-1,9.876999664E1,1.500000000E0,1.039999962E1
5.586404228E1,3.742437000E1,-1.221712200E2,2.923973901E1,6.536971927E-1,5.916999817E1,1.500000000E0,1.030000019E1
5.686404228E1,3.742437167E1,-1.221712200E2,2.943973451E1,6.933308244E-1,5.383000183E1,1.500000000E0,9.600000381E0
5.786404228E1,3.742437667E1,-1.221712217E2,2.973972442E1,5.636208057E-1,3.606000137E1,1.500000000E0,9.500000000E0
5.886404228E1,3.742437167E1,-1.221712233E2,2.993974131E1,4.483230412E-1,7.133000183E1,1.500000000E0,9.500000000E0
5.986404228E1,3.742437333E1,-1.221712200E2,2.993973001E1,4.272194505E-1,3.988000107E1,1.500000000E0,9.300000191E0
6.086404228E1,3.742437167E1,-1.221712117E2,2.993971750E1,4.267047346E-1,7.779000092E1,1.500000000E0,9.300000191E0
6.186404228E1,3.742436667E1,-1.221712017E2,2.993971058E1,4.318519533E-1,1.150500031E2,1.500000000E0,9.100000381E0
6.286404228E1,3.742436333E1,-1.221711967E2,3.003970937E1,4.164102674E-1,1.216399994E2,1.500000000E0,9.199999809E0
6.386404228E1,3.742436000E1,-1.221711950E2,3.003971496E1,0.000000000E0,2.047299957E2,1.399999976E0,9.199999809E0
6.486404228E1,3.742436000E1,-1.221711933E2,2.993971156E1,0.000000000E0,2.178399963E2,1.399999976E0,9.300000191E0
6.586404228E1,3.742435833E1,-1.221711933E2,3.003971606E1,0.000000000E0,1.508099976E2,1.399999976E0,9.300000191E0
6.686404228E1,3.742435833E1,-1.221711933E2,3.003971606E1,0.000000000E0,1.508099976E2,1.399999976E0,9.100000381E0
6.786404228E1,3.742435833E1,-1.221711933E2,3.003971606E1,0.000000000E0,1.508099976E2,1.299999952E0,9.199999809E0
6.886404228E1,3.742435833E1,-1.221711933E2,3.003971606E1,0.000000000E0,1.508099976E2,1.299999952E0,9.199999809E0
6.986404228E1,3.742435833E1,-1.221711933E2,3.003971606E1,0.000000000E0,1.508099976E2,1.299999952E0,9.000000000E0
7.086404228E1,3.742435833E1,-1.221711933E2,3.003971606E1,0.000000000E0,1.508099976E2,1.299999952E0,8.899999619E0
7.186404228E1,3.742435833E1,-1.221711933E2,3.003971606E1,0.000000000E0,1.508099976E2,1.299999952E0,8.800000191E0
7.286404228E1,3.742435833E1,-1.221711933E2,3.003971606E1,0.000000000E0,1.508099976E2,1.299999952E0,8.699999809E0
7.386404228E1,3.742435833E1,-1.221711933E2,3.003971606E1,0.000000000E0,1.508099976E2,1.299999952E0,8.699999809E0
7.486404228E1,3.742435833E1,-1.221711933E2,3.003971606E1,0.000000000E0,1.508099976E2,1.299999952E0,8.699999809E0
7.586404228E1,3.742435833E1,-1.221711933E2,3.003971606E1,0.000000000E0,1.508099976E2,1.200000048E0,8.600000381E0
7.686404228E1,3.742435833E1,-1.221711933E2,3.003971606E1,0.000000000E0,1.508099976E2,1.200000048E0,8.600000381E0
