"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
5.832512881E1,3.742437167E1,-1.221711917E2,3.403967668E1,4.421463907E-1,9.087000275E1,1.500000000E0,1.210000038E1
5.932512881E1,3.742437167E1,-1.221711867E2,3.383966647E1,4.349402785E-1,8.998999786E1,1.500000000E0,1.210000038E1
6.032512881E1,3.742437167E1,-1.221711833E2,3.383965967E1,4.097189009E-1,9.298999786E1,1.500000000E0,1.230000019E1
6.132512881E1,3.742437833E1,-1.221711817E2,3.333963827E1,0.000000000E0,6.648000336E1,1.500000000E0,1.169999981E1
6.232512881E1,3.742438333E1,-1.221711817E2,3.283962478E1,0.000000000E0,5.029000092E1,1.500000000E0,1.119999981E1
6.332512881E1,3.742438500E1,-1.221711833E2,3.253962368E1,0.000000000E0,2.465999985E1,1.500000000E0,1.130000019E1
6.432512881E1,3.742438500E1,-1.221711833E2,3.253962368E1,0.000000000E0,2.465999985E1,1.399999976E0,1.119999981E1
6.532512881E1,3.742438500E1,-1.221711833E2,3.253962368E1,0.000000000E0,2.465999985E1,1.399999976E0,1.089999962E1
6.632512881E1,3.742438500E1,-1.221711833E2,3.253962368E1,0.000000000E0,2.465999985E1,1.399999976E0,1.110000038E1
6.732512881E1,3.742438500E1,-1.221711833E2,3.253962368E1,0.000000000E0,2.465999985E1,1.399999976E0,1.089999962E1
6.832512881E1,3.742438500E1,-1.221711833E2,3.253962368E1,0.000000000E0,2.465999985E1,1.399999976E0,1.069999981E1
6.932512881E1,3.742438500E1,-1.221711833E2,3.253962368E1,0.000000000E0,2.465999985E1,1.399999976E0,1.069999981E1
7.032512881E1,3.742438500E1,-1.221711833E2,3.253962368E1,0.000000000E0,2.465999985E1,1.399999976E0,1.069999981E1
