"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
4.938348765E1,3.742435833E1,-1.221711800E2,2.973968884E1,0.000000000E0,1.987799988E2,1.500000000E0,9.000000000E0
5.038348765E1,3.742435833E1,-1.221711800E2,2.973968884E1,0.000000000E0,1.987799988E2,1.500000000E0,9.500000000E0
5.138348765E1,3.742435833E1,-1.221711800E2,2.973968884E1,0.000000000E0,1.987799988E2,1.399999976E0,8.800000191E0
5.238348765E1,3.742435833E1,-1.221711800E2,2.973968884E1,0.000000000E0,1.987799988E2,1.399999976E0,9.100000381E0
5.338348765E1,3.742435833E1,-1.221711800E2,2.973968884E1,0.000000000E0,1.987799988E2,1.399999976E0,9.100000381E0
5.438348765E1,3.742435833E1,-1.221711800E2,2.973968884E1,0.000000000E0,1.987799988E2,1.399999976E0,9.399999619E0
5.538348765E1,3.742435833E1,-1.221711800E2,2.973968884E1,0.000000000E0,1.987799988E2,1.399999976E0,8.699999809E0
5.638348765E1,3.742435833E1,-1.221711800E2,2.973968884E1,0.000000000E0,1.987799988E2,1.299999952E0,8.899999619E0
5.738348765E1,3.742435833E1,-1.221711800E2,2.973968884E1,0.000000000E0,1.987799988E2,1.299999952E0,8.699999809E0
5.838348765E1,3.742435833E1,-1.221711800E2,2.973968884E1,0.000000000E0,1.987799988E2,1.299999952E0,8.800000191E0
5.938348765E1,3.742435833E1,-1.221711800E2,2.973968884E1,0.000000000E0,1.987799988E2,1.299999952E0,8.699999809E0
6.038348765E1,3.742435833E1,-1.221711800E2,2.973968884E1,0.000000000E0,1.987799988E2,1.299999952E0,9.300000191E0
6.138348765E1,3.742435833E1,-1.221711800E2,2.973968884E1,0.000000000E0,1.987799988E2,1.299999952E0,8.699999809E0
6.238348765E1,3.742435833E1,-1.221711800E2,2.973968884E1,0.000000000E0,1.987799988E2,1.299999952E0,8.899999619E0
