"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.356761246E1,3.742437000E1,-1.221712600E2,3.063982066E1,4.169249907E-2,1.261299973E2,1.700000048E0,1.500000000E1
1.456761246E1,3.742436667E1,-1.221712633E2,3.053983646E1,6.228138879E-2,1.819400024E2,1.600000024E0,1.469999981E1
1.556761246E1,3.742436167E1,-1.221712667E2,3.043985675E1,3.551583365E-2,2.373899994E2,1.500000000E0,1.419999981E1
1.656761246E1,3.742435833E1,-1.221712683E2,3.043986915E1,4.272194579E-2,9.539999962E0,1.500000000E0,1.369999981E1
1.756761246E1,3.742435667E1,-1.221712700E2,3.043987705E1,7.000222057E-2,3.467300110E2,1.500000000E0,1.380000019E1
1.856761246E1,3.742435500E1,-1.221712717E2,3.033988495E1,1.075769439E-1,1.263000011E1,1.399999976E0,1.419999981E1
1.956761246E1,3.742435333E1,-1.221712733E2,3.033989285E1,5.456055701E-2,3.541600037E2,1.399999976E0,1.419999981E1
2.056761246E1,3.742435167E1,-1.221712733E2,3.023989735E1,4.941333458E-2,3.085799866E2,1.399999976E0,1.430000019E1
2.156761246E1,3.742435000E1,-1.221712750E2,3.013990525E1,6.228138879E-2,3.254800110E2,1.399999976E0,1.419999981E1
2.256761246E1,3.742435000E1,-1.221712750E2,3.013990525E1,5.198694393E-2,3.285799866E2,1.299999952E0,1.419999981E1
2.356761246E1,3.742435000E1,-1.221712750E2,3.003990525E1,4.786916822E-2,1.577899933E2,1.299999952E0,1.419999981E1
2.456761246E1,3.742434833E1,-1.221712750E2,3.003990975E1,4.529555514E-2,1.656799927E2,1.299999952E0,1.430000019E1
2.556761246E1,3.742434833E1,-1.221712750E2,3.003990975E1,4.632499814E-2,1.670800018E2,1.299999952E0,1.430000019E1
2.656761246E1,3.742434833E1,-1.221712733E2,3.003990635E1,4.529555514E-2,1.519799957E2,1.299999952E0,1.430000019E1
2.756761246E1,3.742434833E1,-1.221712733E2,3.013990635E1,4.014833272E-2,1.690299988E2,1.299999952E0,1.380000019E1
2.856761246E1,3.742434833E1,-1.221712717E2,3.013990295E1,3.088333271E-2,5.958000183E1,1.299999952E0,1.389999962E1
2.956761246E1,3.742434667E1,-1.221712700E2,3.013990404E1,2.779500000E-2,1.205100021E2,1.299999952E0,1.319999981E1
3.056761246E1,3.742434667E1,-1.221712700E2,3.013990404E1,2.316249907E-2,1.415500031E2,1.299999952E0,1.110000038E1
3.156761246E1,3.742434833E1,-1.221712700E2,3.023989954E1,2.573611028E-2,1.722400055E2,1.299999952E0,1.350000000E1
3.256761246E1,3.742434833E1,-1.221712683E2,3.023989614E1,0.000000000E0,1.760000000E2,1.299999952E0,1.350000000E1
3.356761246E1,3.742434833E1,-1.221712683E2,3.023989614E1,0.000000000E0,2.041000061E2,1.299999952E0,1.289999962E1
3.456761246E1,3.742435000E1,-1.221712683E2,3.033989164E1,0.000000000E0,1.601600037E2,1.299999952E0,1.310000038E1
3.556761246E1,3.742435000E1,-1.221712683E2,3.033989164E1,0.000000000E0,1.601600037E2,1.299999952E0,8.899999619E0
3.656761246E1,3.742435000E1,-1.221712683E2,3.033989164E1,0.000000000E0,1.601600037E2,1.299999952E0,9.000000000E0
3.756761246E1,3.742435000E1,-1.221712683E2,3.033989164E1,0.000000000E0,1.601600037E2,1.299999952E0,8.800000191E0
3.856761246E1,3.742435000E1,-1.221712683E2,3.033989164E1,0.000000000E0,1.601600037E2,1.299999952E0,9.000000000E0
3.956761246E1,3.742435000E1,-1.221712683E2,3.033989164E1,0.000000000E0,1.601600037E2,1.299999952E0,8.899999619E0
4.056761246E1,3.742435000E1,-1.221712683E2,3.033989164E1,0.000000000E0,1.601600037E2,1.299999952E0,9.100000381E0
4.156761246E1,3.742435000E1,-1.221712683E2,3.033989164E1,0.000000000E0,1.601600037E2,1.399999976E0,9.399999619E0
4.256761246E1,3.742435000E1,-1.221712683E2,3.033989164E1,0.000000000E0,1.601600037E2,1.399999976E0,8.300000191E0
4.356761246E1,3.742435000E1,-1.221712683E2,3.033989164E1,0.000000000E0,1.601600037E2,1.500000000E0,7.800000191E0
4.456761246E1,3.742435000E1,-1.221712683E2,3.033989164E1,0.000000000E0,1.601600037E2,1.600000024E0,8.699999809E0
4.556761246E1,3.742435000E1,-1.221712683E2,3.033989164E1,0.000000000E0,1.601600037E2,1.700000048E0,1.030000019E1
4.656761246E1,3.742435000E1,-1.221712683E2,3.033989164E1,0.000000000E0,1.601600037E2,1.700000048E0,1.130000019E1
4.756761246E1,3.742435000E1,-1.221712683E2,3.033989164E1,0.000000000E0,1.601600037E2,1.700000048E0,1.150000000E1
4.856761246E1,3.742435000E1,-1.221712683E2,3.033989164E1,0.000000000E0,1.601600037E2,1.700000048E0,1.069999981E1
4.956761246E1,3.742435000E1,-1.221712683E2,3.033989164E1,0.000000000E0,1.601600037E2,1.700000048E0,1.030000019E1
5.056761246E1,3.742435000E1,-1.221712683E2,3.033989164E1,0.000000000E0,1.601600037E2,1.600000024E0,1.010000038E1
5.156761246E1,3.742435000E1,-1.221712683E2,3.033989164E1,0.000000000E0,1.601600037E2,1.600000024E0,1.010000038E1
5.256761246E1,3.742435000E1,-1.221712683E2,3.033989164E1,0.000000000E0,1.601600037E2,1.500000000E0,9.600000381E0
5.356761246E1,3.742435000E1,-1.221712683E2,3.033989164E1,0.000000000E0,1.601600037E2,1.500000000E0,9.800000191E0
5.456761246E1,3.742435000E1,-1.221712683E2,3.033989164E1,0.000000000E0,1.601600037E2,1.500000000E0,1.080000019E1
5.556761246E1,3.742435000E1,-1.221712683E2,3.033989164E1,0.000000000E0,1.601600037E2,1.500000000E0,1.089999962E1
5.656761246E1,3.742435000E1,-1.221712683E2,3.033989164E1,0.000000000E0,1.601600037E2,1.500000000E0,9.600000381E0
5.756761246E1,3.742436333E1,-1.221712017E2,2.983971958E1,3.170688748E-1,4.381000137E1,1.500000000E0,9.699999809E0
5.856761246E1,3.742436667E1,-1.221712033E2,2.983971398E1,0.000000000E0,7.919999695E1,1.500000000E0,1.019999981E1
5.956761246E1,3.742436833E1,-1.221712000E2,2.983970268E1,0.000000000E0,7.620999908E1,1.500000000E0,9.899999619E0
6.056761246E1,3.742437000E1,-1.221711950E2,2.953968798E1,0.000000000E0,1.013199997E2,1.399999976E0,9.399999619E0
6.156761246E1,3.742437000E1,-1.221711950E2,2.953968798E1,0.000000000E0,1.013199997E2,1.500000000E0,9.399999619E0
6.256761246E1,3.742437000E1,-1.221711950E2,2.953968798E1,0.000000000E0,1.013199997E2,1.399999976E0,9.300000191E0
6.356761246E1,3.742437000E1,-1.221711950E2,2.953968798E1,0.000000000E0,1.013199997E2,1.399999976E0,1.010000038E1
