"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
4.518041168E1,3.742436667E1,-1.221711917E2,3.033969017E1,0.000000000E0,1.210000000E2,1.500000000E0,9.199999809E0
4.618041168E1,3.742436667E1,-1.221711917E2,3.033969017E1,0.000000000E0,1.210000000E2,1.500000000E0,9.399999619E0
4.718041168E1,3.742436667E1,-1.221711917E2,3.033969017E1,0.000000000E0,1.210000000E2,1.500000000E0,9.699999809E0
4.818041168E1,3.742436667E1,-1.221711917E2,3.033969017E1,0.000000000E0,1.210000000E2,1.500000000E0,9.800000191E0
4.918041168E1,3.742436667E1,-1.221711917E2,3.033969017E1,0.000000000E0,1.210000000E2,1.500000000E0,9.899999619E0
5.018041168E1,3.742436667E1,-1.221711917E2,3.033969017E1,0.000000000E0,1.210000000E2,1.399999976E0,9.699999809E0
5.118041168E1,3.742436667E1,-1.221711917E2,3.033969017E1,0.000000000E0,1.210000000E2,1.399999976E0,9.699999809E0
5.218041168E1,3.742436667E1,-1.221711917E2,3.033969017E1,0.000000000E0,1.210000000E2,1.399999976E0,9.800000191E0
5.318041168E1,3.742436667E1,-1.221711917E2,3.033969017E1,0.000000000E0,1.210000000E2,1.399999976E0,9.500000000E0
5.418041168E1,3.742436667E1,-1.221711917E2,3.033969017E1,0.000000000E0,1.210000000E2,1.299999952E0,9.699999809E0
5.518041168E1,3.742436667E1,-1.221711917E2,3.033969017E1,0.000000000E0,1.210000000E2,1.299999952E0,9.500000000E0
5.618041168E1,3.742436667E1,-1.221711917E2,3.033969017E1,0.000000000E0,1.210000000E2,1.299999952E0,9.600000381E0
5.718041168E1,3.742436667E1,-1.221711917E2,3.033969017E1,0.000000000E0,1.210000000E2,1.299999952E0,9.300000191E0
