"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
4.003853338E1,3.742438000E1,-1.221712000E2,2.903967120E1,6.032544374E-1,8.804000092E1,1.700000048E0,1.030000019E1
4.103853338E1,3.742437833E1,-1.221711967E2,2.913966889E1,5.934747458E-1,9.344999695E1,1.700000048E0,1.019999981E1
4.203853338E1,3.742437667E1,-1.221711933E2,2.923966658E1,5.085455775E-1,1.105100021E2,1.600000024E0,1.019999981E1
4.303853338E1,3.742438000E1,-1.221711883E2,2.943964738E1,4.694266617E-1,7.737999725E1,1.600000024E0,1.030000019E1
4.403853338E1,3.742437333E1,-1.221711917E2,2.953967218E1,4.328813851E-1,1.287799988E2,1.600000024E0,9.600000381E0
4.503853338E1,3.742436833E1,-1.221711900E2,2.973968227E1,4.524408281E-1,1.514799957E2,1.600000024E0,9.500000000E0
4.603853338E1,3.742436667E1,-1.221711833E2,2.983967316E1,4.400874972E-1,1.186399994E2,1.600000024E0,9.399999619E0
4.703853338E1,3.742437000E1,-1.221711800E2,2.983965736E1,0.000000000E0,1.057300034E2,1.500000000E0,9.800000191E0
4.803853338E1,3.742437500E1,-1.221711800E2,2.983964387E1,0.000000000E0,4.259999847E1,1.399999976E0,9.399999619E0
4.903853338E1,3.742437667E1,-1.221711817E2,2.993964277E1,0.000000000E0,3.074800110E2,1.399999976E0,9.399999619E0
5.003853338E1,3.742437667E1,-1.221711817E2,2.993964277E1,0.000000000E0,3.074800110E2,1.399999976E0,9.000000000E0
