"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.896220041E1,3.742436000E1,-1.221712500E2,2.923982723E1,2.676555514E-2,8.619999695E1,1.399999976E0,1.310000038E1
1.996220041E1,3.742435833E1,-1.221712467E2,2.923982493E1,9.265000001E-3,2.369999886E0,1.399999976E0,1.400000000E1
2.096220041E1,3.742435833E1,-1.221712433E2,2.923981812E1,3.706000000E-2,1.603399963E2,1.399999976E0,1.339999962E1
2.196220041E1,3.742435500E1,-1.221712400E2,2.933982031E1,3.963360935E-2,1.587500000E2,1.299999952E0,1.280000019E1
2.296220041E1,3.742435333E1,-1.221712350E2,2.933981461E1,3.963360935E-2,1.204000015E2,1.299999952E0,1.280000019E1
2.396220041E1,3.742435167E1,-1.221712317E2,2.923981230E1,3.911888972E-2,1.733099976E2,1.299999952E0,1.330000019E1
2.496220041E1,3.742435167E1,-1.221712283E2,2.923980550E1,4.426611215E-2,1.373200073E2,1.299999952E0,1.569999981E1
2.596220041E1,3.742435167E1,-1.221712267E2,2.933980209E1,3.963360935E-2,1.631300049E2,1.299999952E0,1.450000000E1
2.696220041E1,3.742435000E1,-1.221712233E2,2.943979979E1,4.014833272E-2,1.343500061E2,1.299999952E0,1.500000000E1
2.796220041E1,3.742435167E1,-1.221712217E2,2.943979189E1,4.066305608E-2,3.576700134E2,1.299999952E0,1.389999962E1
2.896220041E1,3.742435167E1,-1.221712217E2,2.953979189E1,4.375138879E-2,3.414299927E2,1.299999952E0,1.339999962E1
2.996220041E1,3.742435333E1,-1.221712200E2,2.963978399E1,4.735444486E-2,3.408099976E2,1.299999952E0,1.330000019E1
3.096220041E1,3.742435333E1,-1.221712183E2,2.973978058E1,5.353111029E-2,3.015499878E2,1.299999952E0,1.369999981E1
3.196220041E1,3.742435167E1,-1.221712150E2,2.973977828E1,0.000000000E0,3.710000038E0,1.299999952E0,1.389999962E1
3.296220041E1,3.742435167E1,-1.221712133E2,2.973977488E1,0.000000000E0,1.345599976E2,1.299999952E0,1.400000000E1
3.396220041E1,3.742435167E1,-1.221712117E2,2.973977147E1,0.000000000E0,1.737899933E2,1.299999952E0,1.430000019E1
3.496220041E1,3.742435167E1,-1.221712117E2,2.973977147E1,0.000000000E0,1.737899933E2,1.399999976E0,1.439999962E1
3.596220041E1,3.742435167E1,-1.221712117E2,2.973977147E1,0.000000000E0,1.737899933E2,1.399999976E0,1.400000000E1
3.696220041E1,3.742435167E1,-1.221712117E2,2.973977147E1,0.000000000E0,1.737899933E2,1.399999976E0,1.319999981E1
3.796220041E1,3.742435167E1,-1.221712117E2,2.973977147E1,0.000000000E0,1.737899933E2,1.399999976E0,1.369999981E1
3.896220041E1,3.742435167E1,-1.221712117E2,2.973977147E1,0.000000000E0,1.737899933E2,1.500000000E0,1.269999981E1
3.996220041E1,3.742435500E1,-1.221711933E2,2.913972506E1,2.043447196E-1,8.290000153E1,1.600000024E0,1.330000019E1
4.096220041E1,3.742436000E1,-1.221711900E2,2.923970476E1,2.712586224E-1,7.905000305E1,1.700000048E0,1.380000019E1
4.196220041E1,3.742436667E1,-1.221711917E2,2.943969017E1,3.253044486E-1,5.095000076E1,1.700000048E0,1.239999962E1
4.296220041E1,3.742437167E1,-1.221711933E2,2.963968008E1,3.824386001E-1,4.406000137E1,1.799999952E0,1.219999981E1
4.396220041E1,3.742437500E1,-1.221711950E2,2.963967448E1,4.184691608E-1,4.525000000E1,1.700000048E0,1.200000000E1
4.496220041E1,3.742437333E1,-1.221711967E2,2.993968238E1,4.436905682E-1,5.459000015E1,1.799999952E0,1.169999981E1
4.596220041E1,3.742436500E1,-1.221711983E2,3.023970828E1,4.544997215E-1,1.224100037E2,1.700000048E0,1.119999981E1
4.696220041E1,3.742436333E1,-1.221712033E2,3.013972298E1,4.601616561E-1,1.627500000E2,1.700000048E0,1.060000038E1
4.796220041E1,3.742436333E1,-1.221712050E2,3.003972638E1,4.689119458E-1,1.771799927E2,1.700000048E0,1.089999962E1
4.896220041E1,3.742436333E1,-1.221712100E2,2.993973659E1,4.457494318E-1,1.671199951E2,1.600000024E0,1.039999962E1
4.996220041E1,3.742436500E1,-1.221712117E2,2.983973549E1,0.000000000E0,1.802899933E2,1.500000000E0,1.039999962E1
5.096220041E1,3.742436500E1,-1.221712100E2,2.973973209E1,0.000000000E0,1.108099976E2,1.500000000E0,1.000000000E1
5.196220041E1,3.742436167E1,-1.221712083E2,2.973973768E1,0.000000000E0,1.260899963E2,1.500000000E0,1.019999981E1
5.296220041E1,3.742436333E1,-1.221712000E2,2.973971617E1,3.175836205E-1,1.016200027E2,1.500000000E0,1.060000038E1
5.396220041E1,3.742436333E1,-1.221711933E2,2.983970257E1,3.114069402E-1,9.470999908E1,1.500000000E0,1.000000000E1
5.496220041E1,3.742436667E1,-1.221711883E2,2.993968337E1,0.000000000E0,9.030000305E1,1.500000000E0,1.000000000E1
5.596220041E1,3.742436667E1,-1.221711833E2,3.003967316E1,0.000000000E0,1.066699982E2,1.500000000E0,1.000000000E1
5.696220041E1,3.742436500E1,-1.221711817E2,3.003967425E1,0.000000000E0,1.116200027E2,1.500000000E0,1.000000000E1
5.796220041E1,3.742436500E1,-1.221711817E2,3.003967425E1,0.000000000E0,1.116200027E2,1.500000000E0,9.899999619E0
5.896220041E1,3.742436500E1,-1.221711817E2,3.003967425E1,0.000000000E0,1.116200027E2,1.500000000E0,1.039999962E1
5.996220041E1,3.742436500E1,-1.221711817E2,3.003967425E1,0.000000000E0,1.116200027E2,1.500000000E0,1.050000000E1
6.096220041E1,3.742436500E1,-1.221711817E2,3.003967425E1,0.000000000E0,1.116200027E2,1.399999976E0,9.899999619E0
6.196220041E1,3.742436500E1,-1.221711817E2,3.003967425E1,0.000000000E0,1.116200027E2,1.399999976E0,9.699999809E0
6.296220041E1,3.742436500E1,-1.221711817E2,3.003967425E1,0.000000000E0,1.116200027E2,1.399999976E0,9.600000381E0
6.396220041E1,3.742436500E1,-1.221711817E2,3.003967425E1,0.000000000E0,1.116200027E2,1.399999976E0,9.699999809E0
6.496220041E1,3.742436500E1,-1.221711817E2,3.003967425E1,0.000000000E0,1.116200027E2,1.399999976E0,9.500000000E0
