"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
5.004376477E1,3.742437333E1,-1.221712033E2,3.083969599E1,5.306786299E-1,1.167300034E2,1.500000000E0,1.110000038E1
5.104376477E1,3.742437000E1,-1.221711983E2,3.113969478E1,5.317080617E-1,1.140400009E2,1.500000000E0,1.019999981E1
5.204376477E1,3.742437000E1,-1.221711933E2,3.133968458E1,5.270755291E-1,1.097200012E2,1.500000000E0,1.010000038E1
5.304376477E1,3.742436667E1,-1.221711883E2,3.153968337E1,5.126633048E-1,1.231500015E2,1.500000000E0,9.500000000E0
5.404376477E1,3.742436833E1,-1.221711883E2,3.163967887E1,4.400874972E-1,1.297799988E2,1.500000000E0,9.500000000E0
5.504376477E1,3.742436500E1,-1.221711917E2,3.153969467E1,0.000000000E0,1.305200043E2,1.399999976E0,9.300000191E0
5.604376477E1,3.742436167E1,-1.221711900E2,3.153970026E1,0.000000000E0,1.448000031E2,1.399999976E0,9.300000191E0
5.704376477E1,3.742436000E1,-1.221711867E2,3.143969795E1,0.000000000E0,1.340700073E2,1.399999976E0,9.300000191E0
5.804376477E1,3.742436000E1,-1.221711867E2,3.143969795E1,0.000000000E0,1.340700073E2,1.399999976E0,9.100000381E0
5.904376477E1,3.742436000E1,-1.221711867E2,3.143969795E1,0.000000000E0,1.340700073E2,1.299999952E0,9.199999809E0
6.004376477E1,3.742436000E1,-1.221711867E2,3.143969795E1,0.000000000E0,1.340700073E2,1.299999952E0,1.000000000E1
6.104376477E1,3.742436000E1,-1.221711867E2,3.143969795E1,0.000000000E0,1.340700073E2,1.299999952E0,9.399999619E0
6.204376477E1,3.742436000E1,-1.221711867E2,3.143969795E1,0.000000000E0,1.340700073E2,1.299999952E0,9.300000191E0
6.304376477E1,3.742436000E1,-1.221711867E2,3.143969795E1,0.000000000E0,1.340700073E2,1.299999952E0,9.500000000E0
6.404376477E1,3.742436000E1,-1.221711867E2,3.143969795E1,0.000000000E0,1.340700073E2,1.299999952E0,9.600000381E0
6.504376477E1,3.742436000E1,-1.221711867E2,3.143969795E1,0.000000000E0,1.340700073E2,1.299999952E0,9.800000191E0
6.604376477E1,3.742436000E1,-1.221711867E2,3.143969795E1,0.000000000E0,1.340700073E2,1.299999952E0,1.000000000E1
