"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.656870024E1,3.742436833E1,-1.221712833E2,2.973987278E1,1.389750000E-2,1.336600037E2,1.299999952E0,1.829999924E1
1.756870024E1,3.742436833E1,-1.221712833E2,2.973987278E1,1.132388879E-2,1.504400024E2,1.299999952E0,1.770000076E1
1.856870024E1,3.742436667E1,-1.221712850E2,2.973988068E1,1.801527850E-2,1.442100067E2,1.299999952E0,1.839999962E1
1.956870024E1,3.742436500E1,-1.221712850E2,2.973988518E1,4.014833272E-2,2.296000061E2,1.299999952E0,1.689999962E1
2.056870024E1,3.742436500E1,-1.221712850E2,2.973988518E1,3.963360935E-2,2.337299957E2,1.299999952E0,1.870000076E1
2.156870024E1,3.742436500E1,-1.221712833E2,2.973988178E1,3.139805421E-2,1.778999939E2,1.299999952E0,1.750000000E1
2.256870024E1,3.742436500E1,-1.221712817E2,2.973987838E1,3.036861122E-2,5.709000015E1,1.299999952E0,1.700000000E1
2.356870024E1,3.742436667E1,-1.221712800E2,2.973987048E1,2.316249907E-2,5.149000168E1,1.299999952E0,1.639999962E1
2.456870024E1,3.742436667E1,-1.221712783E2,2.973986707E1,2.264777757E-2,3.256700134E2,1.299999952E0,1.710000038E1
2.556870024E1,3.742436667E1,-1.221712750E2,2.973986027E1,2.058888972E-2,2.658200073E2,1.299999952E0,1.610000038E1
2.656870024E1,3.742436667E1,-1.221712733E2,2.983985687E1,2.419194393E-2,4.056000137E1,1.299999952E0,1.700000000E1
2.756870024E1,3.742436667E1,-1.221712700E2,2.983985006E1,2.573611028E-2,8.277999878E1,1.299999952E0,1.620000076E1
2.856870024E1,3.742436667E1,-1.221712683E2,2.983984666E1,2.522138879E-2,5.729000092E1,1.299999952E0,1.539999962E1
2.956870024E1,3.742436667E1,-1.221712667E2,2.993984326E1,2.213305607E-2,1.052600021E2,1.299999952E0,1.700000000E1
3.056870024E1,3.742436667E1,-1.221712650E2,2.993983986E1,2.058888972E-2,8.451999664E1,1.299999952E0,2.110000038E1
3.156870024E1,3.742436500E1,-1.221712617E2,3.003983755E1,0.000000000E0,1.935399933E2,1.299999952E0,1.960000038E1
3.256870024E1,3.742436500E1,-1.221712583E2,3.003983075E1,0.000000000E0,6.622000122E1,1.299999952E0,1.519999981E1
3.356870024E1,3.742436333E1,-1.221712550E2,3.003982844E1,0.000000000E0,1.113399963E2,1.299999952E0,1.500000000E1
3.456870024E1,3.742435833E1,-1.221712467E2,2.983982493E1,1.281658262E-1,1.264599991E2,1.399999976E0,1.729999924E1
3.556870024E1,3.742435667E1,-1.221712383E2,2.963981241E1,1.940502822E-1,1.209100037E2,1.500000000E0,1.789999962E1
3.656870024E1,3.742435833E1,-1.221712317E2,2.953979431E1,2.444930524E-1,9.880000305E1,1.500000000E0,1.720000076E1
3.756870024E1,3.742436167E1,-1.221712250E2,2.953977170E1,3.016272187E-1,9.465000153E1,1.600000024E0,1.720000076E1
3.856870024E1,3.742436500E1,-1.221712167E2,2.953974570E1,3.525847197E-1,9.261000061E1,1.600000024E0,1.660000038E1
3.956870024E1,3.742436500E1,-1.221712067E2,2.953972529E1,4.158955514E-1,1.068399963E2,1.600000024E0,1.660000038E1
4.056870024E1,3.742437000E1,-1.221712017E2,2.953970159E1,4.601616561E-1,9.119999695E1,1.600000024E0,1.560000038E1
4.156870024E1,3.742437167E1,-1.221711933E2,2.963968008E1,5.162664056E-1,8.816000366E1,1.600000024E0,1.480000019E1
4.256870024E1,3.742437833E1,-1.221711817E2,2.963963827E1,5.836949944E-1,7.886000061E1,1.700000048E0,1.469999981E1
4.356870024E1,3.742437833E1,-1.221711750E2,2.973962466E1,6.037691832E-1,8.765000153E1,1.700000048E0,1.410000038E1
4.456870024E1,3.742437833E1,-1.221711683E2,2.973961106E1,6.022250056E-1,9.008999634E1,1.700000048E0,1.189999962E1
4.556870024E1,3.742438333E1,-1.221711633E2,2.993958736E1,5.888422132E-1,7.223999786E1,1.700000048E0,1.150000000E1
4.656870024E1,3.742438167E1,-1.221711600E2,3.013958505E1,5.878127813E-1,8.341000366E1,1.600000024E0,1.169999981E1
4.756870024E1,3.742438167E1,-1.221711550E2,3.013957485E1,5.878127813E-1,8.813999939E1,1.600000024E0,1.180000019E1
4.856870024E1,3.742438000E1,-1.221711533E2,3.013957594E1,5.826655626E-1,1.031900024E2,1.600000024E0,1.110000038E1
4.956870024E1,3.742437833E1,-1.221711550E2,3.003958384E1,5.461202860E-1,1.131600037E2,1.600000024E0,1.119999981E1
5.056870024E1,3.742437833E1,-1.221711567E2,2.983958724E1,5.100896955E-1,1.087699966E2,1.500000000E0,1.100000000E1
5.156870024E1,3.742438000E1,-1.221711583E2,2.973958615E1,4.519261122E-1,4.869999886E0,1.500000000E0,1.110000038E1
5.256870024E1,3.742437833E1,-1.221711600E2,2.953959405E1,0.000000000E0,1.014199982E2,1.399999976E0,1.060000038E1
5.356870024E1,3.742437833E1,-1.221711600E2,2.933959405E1,0.000000000E0,9.879000092E1,1.399999976E0,1.050000000E1
5.456870024E1,3.742437667E1,-1.221711600E2,2.923959854E1,0.000000000E0,1.190999985E2,1.399999976E0,1.080000019E1
