"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
8.301740000E-1,3.742439000E1,-1.221711900E2,2.923962380E1,0.000000000E0,0.000000000E0,2.000000000E0,3.010000038E1
1.330174000E0,3.742438833E1,-1.221711900E2,2.923962830E1,2.825824916E-1,1.521399994E2,2.000000000E0,2.150000000E1
1.830174000E0,3.742438500E1,-1.221711883E2,2.913963389E1,4.390580654E-1,1.664900055E2,2.299999952E0,1.979999924E1
2.330174000E0,3.742438333E1,-1.221711900E2,2.913964179E1,3.613350093E-1,1.789799957E2,2.500000000E0,1.939999962E1
2.830174000E0,3.742438000E1,-1.221711883E2,2.903964738E1,5.775183439E-1,1.500700073E2,2.700000048E0,1.939999962E1
3.330174000E0,3.742438000E1,-1.221711950E2,2.913966099E1,2.691997290E-1,1.945800018E2,2.799999952E0,2.050000000E1
3.830174000E0,3.742437833E1,-1.221712000E2,2.943967569E1,1.353719383E-1,2.080700073E2,2.700000048E0,2.150000000E1
4.830174000E0,3.742437667E1,-1.221712267E2,2.943973462E1,7.978194207E-2,1.976799927E2,2.299999952E0,2.300000000E1
5.830174000E0,3.742437667E1,-1.221712283E2,2.973973803E1,7.154639065E-2,2.779299927E2,2.099999905E0,2.479999924E1
6.830174000E0,3.742437500E1,-1.221712400E2,2.993976634E1,9.316471964E-2,2.896000061E2,1.799999952E0,2.060000038E1
7.913174000E0,3.742437500E1,-1.221712400E2,3.003976634E1,4.838388786E-2,2.996000061E2,1.700000048E0,2.079999924E1
8.913174000E0,3.742437667E1,-1.221712383E2,2.993975844E1,5.661944300E-2,3.383699951E2,1.600000024E0,1.989999962E1
9.913174000E0,3.742437833E1,-1.221712400E2,2.983975734E1,6.279610842E-2,3.168399963E2,1.500000000E0,2.050000000E1
1.091317400E1,3.742437833E1,-1.221712417E2,2.963976074E1,4.941333458E-2,1.571499939E2,1.500000000E0,2.000000000E1
1.191317400E1,3.742438000E1,-1.221712433E2,2.953975965E1,1.374308318E-1,2.953900146E2,1.399999976E0,2.010000038E1
1.291317400E1,3.742438167E1,-1.221712433E2,2.933975515E1,6.228138879E-2,2.845100098E2,1.399999976E0,2.029999924E1
1.391317400E1,3.742438333E1,-1.221712433E2,2.923975065E1,3.603055701E-2,2.818099976E2,1.399999976E0,2.039999962E1
1.491317400E1,3.742438500E1,-1.221712450E2,2.913974956E1,2.728027850E-2,3.352799988E2,1.399999976E0,2.039999962E1
1.591317400E1,3.742438667E1,-1.221712433E2,2.913974166E1,1.132388879E-2,4.011000061E1,1.299999952E0,2.050000000E1
1.691317400E1,3.742439000E1,-1.221712433E2,2.903973266E1,4.272194579E-2,1.793000031E1,1.299999952E0,2.029999924E1
1.791317400E1,3.742439333E1,-1.221712433E2,2.893972366E1,2.213305607E-2,1.059999943E0,1.299999952E0,2.110000038E1
1.891317400E1,3.742439667E1,-1.221712433E2,2.893971467E1,4.838388786E-2,3.546400146E2,1.299999952E0,1.970000076E1
1.991317400E1,3.742439833E1,-1.221712433E2,2.883971017E1,2.779500000E-2,1.614999962E1,1.299999952E0,1.970000076E1
2.091317400E1,3.742439833E1,-1.221712433E2,2.873971017E1,4.220722243E-2,7.619999695E1,1.299999952E0,2.060000038E1
2.191317400E1,3.742440000E1,-1.221712433E2,2.873970567E1,3.036861122E-2,9.486000061E1,1.299999952E0,1.979999924E1
2.291317400E1,3.742440000E1,-1.221712433E2,2.873970567E1,2.625083365E-2,1.603899994E2,1.299999952E0,1.910000038E1
2.391317400E1,3.742439833E1,-1.221712450E2,2.863971357E1,2.522138879E-2,2.990400085E2,1.299999952E0,1.779999924E1
2.491317400E1,3.742439833E1,-1.221712450E2,2.863971357E1,2.779500000E-2,1.115599976E2,1.299999952E0,1.689999962E1
2.591317400E1,3.742439667E1,-1.221712450E2,2.863971807E1,3.294222057E-2,1.853800049E2,1.299999952E0,1.650000000E1
2.691317400E1,3.742439500E1,-1.221712467E2,2.873972597E1,3.345694393E-2,1.732700043E2,1.299999952E0,1.639999962E1
2.791317400E1,3.742439333E1,-1.221712483E2,2.873973387E1,3.294222057E-2,6.680999756E1,1.299999952E0,1.550000000E1
2.891317400E1,3.742439167E1,-1.221712500E2,2.873974177E1,3.345694393E-2,2.361399994E2,1.299999952E0,1.589999962E1
2.991317400E1,3.742438833E1,-1.221712517E2,2.873975417E1,3.808944300E-2,1.859499969E2,1.299999952E0,1.580000019E1
3.091317400E1,3.742438500E1,-1.221712533E2,2.873976657E1,5.250166729E-2,1.921000061E2,1.299999952E0,1.580000019E1
3.191317400E1,3.742438167E1,-1.221712533E2,2.883977556E1,0.000000000E0,1.453099976E2,1.399999976E0,1.639999962E1
3.291317400E1,3.742437500E1,-1.221712500E2,2.873978675E1,0.000000000E0,1.423500061E2,1.399999976E0,1.569999981E1
3.391317400E1,3.742437167E1,-1.221712483E2,2.863979234E1,0.000000000E0,1.426000061E2,1.500000000E0,1.560000038E1
3.491317400E1,3.742437167E1,-1.221712483E2,2.863979234E1,0.000000000E0,1.426000061E2,1.600000024E0,1.489999962E1
3.591317400E1,3.742437167E1,-1.221712483E2,2.863979234E1,0.000000000E0,1.426000061E2,1.700000048E0,1.360000038E1
3.691317400E1,3.742437167E1,-1.221712483E2,2.863979234E1,0.000000000E0,1.426000061E2,1.700000048E0,1.300000000E1
3.791317400E1,3.742437167E1,-1.221712483E2,2.863979234E1,0.000000000E0,1.426000061E2,1.700000048E0,1.310000038E1
3.891317400E1,3.742437167E1,-1.221712483E2,2.863979234E1,0.000000000E0,1.426000061E2,1.700000048E0,1.319999981E1
3.991317400E1,3.742437167E1,-1.221712483E2,2.863979234E1,0.000000000E0,1.426000061E2,1.700000048E0,1.239999962E1
4.091317400E1,3.742437167E1,-1.221712483E2,2.863979234E1,0.000000000E0,1.426000061E2,1.700000048E0,1.219999981E1
4.191317400E1,3.742437167E1,-1.221712483E2,2.863979234E1,0.000000000E0,1.426000061E2,1.600000024E0,1.219999981E1
4.291317400E1,3.742437167E1,-1.221712483E2,2.863979234E1,0.000000000E0,1.426000061E2,1.600000024E0,1.219999981E1
4.391317400E1,3.742438000E1,-1.221712067E2,2.933968480E1,3.690558374E-1,8.630000305E1,1.600000024E0,1.169999981E1
4.491317400E1,3.742438333E1,-1.221712017E2,2.933966560E1,0.000000000E0,7.712999725E1,1.500000000E0,1.089999962E1
4.591317400E1,3.742438667E1,-1.221711967E2,2.943964640E1,0.000000000E0,7.823999786E1,1.500000000E0,1.050000000E1
4.691317400E1,3.742439000E1,-1.221711883E2,2.933962040E1,0.000000000E0,7.981999969E1,1.500000000E0,1.050000000E1
4.791317400E1,3.742439000E1,-1.221711833E2,2.933961019E1,3.958213925E-1,8.486000061E1,1.600000024E0,1.069999981E1
4.891317400E1,3.742438667E1,-1.221711783E2,2.943960898E1,4.102336168E-1,9.586000061E1,1.600000024E0,1.039999962E1
4.991317400E1,3.742438667E1,-1.221711717E2,2.933959537E1,4.092041552E-1,9.540000153E1,1.600000024E0,1.050000000E1
5.091317400E1,3.742438833E1,-1.221711717E2,2.923959087E1,4.107483327E-1,9.997000122E1,1.600000024E0,1.010000038E1
5.191317400E1,3.742438667E1,-1.221711733E2,2.923959877E1,0.000000000E0,9.015000153E1,1.600000024E0,1.000000000E1
5.291317400E1,3.742439000E1,-1.221711750E2,2.933959318E1,0.000000000E0,5.059000015E1,1.500000000E0,1.030000019E1
5.391317400E1,3.742439000E1,-1.221711750E2,2.943959318E1,0.000000000E0,3.086000061E1,1.500000000E0,1.030000019E1
5.491317400E1,3.742439000E1,-1.221711750E2,2.943959318E1,0.000000000E0,3.086000061E1,1.500000000E0,1.080000019E1
5.591317400E1,3.742439000E1,-1.221711750E2,2.943959318E1,0.000000000E0,3.086000061E1,1.500000000E0,1.060000038E1
5.691317400E1,3.742439000E1,-1.221711750E2,2.943959318E1,0.000000000E0,3.086000061E1,1.500000000E0,1.100000000E1
5.791317400E1,3.742439000E1,-1.221711750E2,2.943959318E1,0.000000000E0,3.086000061E1,1.399999976E0,1.369999981E1
