"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.823008453E1,3.742438500E1,-1.221712567E2,3.073977337E1,5.147222057E-2,4.483000183E1,1.500000000E0,1.310000038E1
2.923008453E1,3.742438500E1,-1.221712550E2,3.073976997E1,5.404583365E-2,5.850000000E1,1.500000000E0,1.330000019E1
3.023008453E1,3.742438500E1,-1.221712533E2,3.063976657E1,5.404583365E-2,6.830000305E1,1.500000000E0,1.369999981E1
3.123008453E1,3.742438500E1,-1.221712533E2,3.063976657E1,5.404583365E-2,4.145000076E1,1.500000000E0,1.500000000E1
3.223008452E1,3.742438500E1,-1.221712533E2,3.063976657E1,0.000000000E0,2.536799927E2,1.500000000E0,1.500000000E1
3.323008452E1,3.742438667E1,-1.221712550E2,3.063976547E1,0.000000000E0,3.465499878E2,1.600000024E0,1.400000000E1
3.423008452E1,3.742438833E1,-1.221712567E2,3.053976437E1,0.000000000E0,3.193200073E2,1.600000024E0,1.419999981E1
3.523008452E1,3.742438833E1,-1.221712567E2,3.053976437E1,0.000000000E0,3.193200073E2,1.600000024E0,1.360000038E1
3.623008452E1,3.742438833E1,-1.221712567E2,3.053976437E1,0.000000000E0,3.193200073E2,1.700000048E0,1.360000038E1
3.723008452E1,3.742438833E1,-1.221712567E2,3.053976437E1,0.000000000E0,3.193200073E2,1.700000048E0,1.330000019E1
3.823008452E1,3.742438833E1,-1.221712567E2,3.053976437E1,0.000000000E0,3.193200073E2,1.700000048E0,1.369999981E1
3.923008452E1,3.742438833E1,-1.221712567E2,3.053976437E1,0.000000000E0,3.193200073E2,1.600000024E0,1.160000038E1
4.023008452E1,3.742438833E1,-1.221712567E2,3.053976437E1,0.000000000E0,3.193200073E2,1.700000048E0,1.110000038E1
4.123008452E1,3.742438000E1,-1.221712500E2,3.023977326E1,3.134658337E-1,1.241100006E2,1.799999952E0,1.110000038E1
4.223008452E1,3.742437167E1,-1.221712417E2,3.023977874E1,4.256752729E-1,1.362299957E2,1.799999952E0,1.189999962E1
4.323008452E1,3.742436333E1,-1.221712383E2,3.023979442E1,5.275902748E-1,1.488899994E2,1.899999976E0,1.239999962E1
4.423008452E1,3.742435500E1,-1.221712383E2,3.043981691E1,6.228138804E-1,1.569499969E2,1.899999976E0,1.230000019E1
4.523008452E1,3.742435667E1,-1.221712367E2,3.083980901E1,6.567855477E-1,1.438399963E2,1.799999952E0,1.200000000E1
4.623008452E1,3.742435333E1,-1.221712367E2,3.133981801E1,6.995074749E-1,1.472200012E2,1.799999952E0,1.210000038E1
4.723008452E1,3.742434833E1,-1.221712350E2,3.183982810E1,7.576711178E-1,1.249899979E2,1.700000048E0,1.050000000E1
4.823008452E1,3.742434500E1,-1.221712400E2,3.233984730E1,7.937016487E-1,1.335299988E2,1.700000048E0,1.039999962E1
4.923008452E1,3.742434667E1,-1.221712450E2,3.273985301E1,7.957605720E-1,1.349400024E2,1.700000048E0,1.039999962E1
5.023008452E1,3.742434667E1,-1.221712483E2,3.313985981E1,7.134050131E-1,1.555899963E2,1.600000024E0,1.039999962E1
5.123008452E1,3.742434667E1,-1.221712450E2,3.333985301E1,6.372261047E-1,1.484199982E2,1.600000024E0,1.030000019E1
5.223008452E1,3.742434333E1,-1.221712417E2,3.403985520E1,5.636208057E-1,1.580399933E2,1.500000000E0,1.000000000E1
5.323008452E1,3.742434167E1,-1.221712350E2,3.443984609E1,5.142074823E-1,1.361000061E2,1.500000000E0,1.030000019E1
5.423008452E1,3.742434333E1,-1.221712333E2,3.493983819E1,4.421463907E-1,1.194800034E2,1.500000000E0,1.039999962E1
5.523008452E1,3.742434833E1,-1.221712267E2,3.513981109E1,4.328813851E-1,1.018700027E2,1.500000000E0,1.060000038E1
5.623008452E1,3.742435167E1,-1.221712200E2,3.553978848E1,4.133219421E-1,1.154899979E2,1.500000000E0,1.089999962E1
5.723008452E1,3.742435333E1,-1.221712133E2,3.583977038E1,0.000000000E0,1.374199982E2,1.500000000E0,1.019999981E1
5.823008452E1,3.742435833E1,-1.221712150E2,3.593976029E1,0.000000000E0,8.750000000E0,1.500000000E0,1.000000000E1
5.923008452E1,3.742436167E1,-1.221712117E2,3.583974449E1,0.000000000E0,3.212600098E2,1.399999976E0,9.600000381E0
6.023008452E1,3.742436167E1,-1.221712117E2,3.583974449E1,0.000000000E0,3.212600098E2,1.399999976E0,9.699999809E0
6.123008452E1,3.742436167E1,-1.221712117E2,3.583974449E1,0.000000000E0,3.212600098E2,1.399999976E0,9.600000381E0
6.223008452E1,3.742436167E1,-1.221712117E2,3.583974449E1,0.000000000E0,3.212600098E2,1.299999952E0,9.500000000E0
6.323008452E1,3.742436167E1,-1.221712117E2,3.583974449E1,0.000000000E0,3.212600098E2,1.299999952E0,9.500000000E0
6.423008453E1,3.742436167E1,-1.221712117E2,3.583974449E1,0.000000000E0,3.212600098E2,1.299999952E0,9.500000000E0
6.523008453E1,3.742436167E1,-1.221712117E2,3.583974449E1,0.000000000E0,3.212600098E2,1.299999952E0,9.300000191E0
6.623008453E1,3.742436167E1,-1.221712117E2,3.583974449E1,0.000000000E0,3.212600098E2,1.299999952E0,9.399999619E0
6.723008453E1,3.742436167E1,-1.221712117E2,3.583974449E1,0.000000000E0,3.212600098E2,1.299999952E0,9.399999619E0
6.823008453E1,3.742436167E1,-1.221712117E2,3.583974449E1,0.000000000E0,3.212600098E2,1.299999952E0,9.500000000E0
6.923008453E1,3.742436167E1,-1.221712117E2,3.583974449E1,0.000000000E0,3.212600098E2,1.299999952E0,9.600000381E0
7.023008453E1,3.742436167E1,-1.221712117E2,3.583974449E1,0.000000000E0,3.212600098E2,1.200000048E0,9.300000191E0
7.123008453E1,3.742436167E1,-1.221712117E2,3.583974449E1,0.000000000E0,3.212600098E2,1.299999952E0,9.399999619E0
7.223008453E1,3.742436167E1,-1.221712117E2,3.583974449E1,0.000000000E0,3.212600098E2,1.299999952E0,9.600000381E0
