"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
4.078345885E1,3.742437500E1,-1.221712050E2,2.953969490E1,4.889861047E-1,7.115000153E1,1.700000048E0,1.239999962E1
4.178345885E1,3.742437667E1,-1.221711950E2,2.963966999E1,4.776622355E-1,7.923000336E1,1.700000048E0,1.130000019E1
4.278345885E1,3.742438333E1,-1.221711883E2,2.973963839E1,4.936186075E-1,6.434999847E1,1.600000024E0,1.089999962E1
4.378345885E1,3.742438333E1,-1.221711850E2,2.983963158E1,5.142074823E-1,7.776999664E1,1.600000024E0,1.069999981E1
4.478345885E1,3.742438333E1,-1.221711800E2,2.983962138E1,5.178105831E-1,8.190000153E1,1.600000024E0,1.089999962E1
4.578345885E1,3.742438167E1,-1.221711783E2,2.993962247E1,4.997952878E-1,9.095999908E1,1.600000024E0,1.050000000E1
4.678345885E1,3.742438333E1,-1.221711817E2,2.983962478E1,4.498672187E-1,5.222000122E1,1.500000000E0,1.039999962E1
4.778345885E1,3.742438667E1,-1.221711833E2,2.983961919E1,4.014833272E-1,3.491099854E2,1.500000000E0,1.030000019E1
4.878345885E1,3.742438667E1,-1.221711850E2,2.983962259E1,0.000000000E0,3.382999878E2,1.500000000E0,9.500000000E0
4.978345885E1,3.742438667E1,-1.221711867E2,2.973962599E1,0.000000000E0,3.087399902E2,1.500000000E0,9.500000000E0
5.078345885E1,3.742438667E1,-1.221711867E2,2.963962599E1,0.000000000E0,2.925100098E2,1.399999976E0,9.399999619E0
5.178345885E1,3.742438667E1,-1.221711867E2,2.963962599E1,0.000000000E0,2.925100098E2,1.399999976E0,9.399999619E0
5.278345885E1,3.742438667E1,-1.221711867E2,2.963962599E1,0.000000000E0,2.925100098E2,1.399999976E0,9.500000000E0
5.378345885E1,3.742438667E1,-1.221711867E2,2.963962599E1,0.000000000E0,2.925100098E2,1.399999976E0,9.600000381E0
5.478345885E1,3.742438667E1,-1.221711867E2,2.963962599E1,0.000000000E0,2.925100098E2,1.399999976E0,9.500000000E0
