"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
5.137036902E1,3.742436333E1,-1.221711967E2,3.063970937E1,4.447200000E-1,8.015000153E1,1.600000024E0,1.130000019E1
5.237036902E1,3.742436667E1,-1.221711950E2,3.053969697E1,0.000000000E0,5.034999847E1,1.500000000E0,1.060000038E1
5.337036902E1,3.742437000E1,-1.221711933E2,3.043968458E1,0.000000000E0,5.568000031E1,1.500000000E0,1.060000038E1
5.437036902E1,3.742437167E1,-1.221711917E2,3.033967668E1,0.000000000E0,5.418000031E1,1.500000000E0,1.060000038E1
5.537036902E1,3.742437167E1,-1.221711917E2,3.033967668E1,0.000000000E0,5.418000031E1,1.500000000E0,1.089999962E1
5.637036902E1,3.742437167E1,-1.221711917E2,3.033967668E1,0.000000000E0,5.418000031E1,1.399999976E0,1.080000019E1
5.737036902E1,3.742437167E1,-1.221711917E2,3.033967668E1,0.000000000E0,5.418000031E1,1.399999976E0,1.080000019E1
5.837036902E1,3.742437167E1,-1.221711917E2,3.033967668E1,0.000000000E0,5.418000031E1,1.399999976E0,1.080000019E1
5.937036902E1,3.742437167E1,-1.221711917E2,3.033967668E1,0.000000000E0,5.418000031E1,1.299999952E0,1.080000019E1
6.037036902E1,3.742437167E1,-1.221711917E2,3.033967668E1,0.000000000E0,5.418000031E1,1.299999952E0,1.039999962E1
6.137036902E1,3.742437167E1,-1.221711917E2,3.033967668E1,0.000000000E0,5.418000031E1,1.299999952E0,1.039999962E1
6.237036902E1,3.742437167E1,-1.221711917E2,3.033967668E1,0.000000000E0,5.418000031E1,1.299999952E0,1.039999962E1
6.337036902E1,3.742437167E1,-1.221711917E2,3.033967668E1,0.000000000E0,5.418000031E1,1.299999952E0,1.039999962E1
