"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.321524904E0,3.742437333E1,-1.221711817E2,2.913965177E1,5.507527664E-2,7.583999634E1,2.000000000E0,7.619999695E1
1.821524904E0,3.742437333E1,-1.221711817E2,2.913965177E1,1.986827850E-1,8.238999939E1,2.000000000E0,7.609999847E1
2.321524904E0,3.742437667E1,-1.221711817E2,2.913964277E1,3.989097178E-1,3.952999878E1,2.299999952E0,7.619999695E1
2.821524904E0,3.742438667E1,-1.221711967E2,2.913964640E1,5.533263683E-1,1.621999931E1,2.400000095E0,1.889999962E1
3.321524904E0,3.742438333E1,-1.221712233E2,2.933970983E1,2.465519458E-1,1.581000042E1,2.299999952E0,1.879999924E1
3.821524904E0,3.742438833E1,-1.221712350E2,2.913972015E1,3.788355589E-1,1.152999973E1,2.200000048E0,1.970000076E1
4.821524904E0,3.742439333E1,-1.221712383E2,2.843971346E1,2.362574935E-1,3.069999933E0,2.000000000E0,2.010000038E1
5.821524904E0,3.742439833E1,-1.221712417E2,2.793970677E1,7.617888600E-2,5.313999939E1,1.899999976E0,2.000000000E1
6.821524904E0,3.742440500E1,-1.221712533E2,2.783971259E1,3.191277757E-2,3.462900085E2,1.899999976E0,1.979999924E1
7.821524904E0,3.742441167E1,-1.221712600E2,2.783970821E1,3.757472336E-2,9.131999969E1,1.799999952E0,2.100000000E1
8.821524904E0,3.742440500E1,-1.221712533E2,2.793971259E1,2.625083365E-2,3.183500061E2,1.600000024E0,2.039999962E1
1.040352490E1,3.742440333E1,-1.221712533E2,2.783971709E1,9.419416636E-2,1.998399963E2,1.600000024E0,1.789999962E1
1.140252490E1,3.742440167E1,-1.221712550E2,2.773972499E1,4.426611215E-2,1.924600067E2,1.600000024E0,1.750000000E1
1.240252490E1,3.742440167E1,-1.221712567E2,2.773972839E1,4.786916822E-2,2.743000031E1,1.600000024E0,1.700000000E1
1.340252490E1,3.742440167E1,-1.221712550E2,2.773972499E1,3.911888972E-2,4.168000031E1,1.500000000E0,1.679999924E1
1.440252490E1,3.742440167E1,-1.221712583E2,2.783973179E1,6.897278130E-2,3.470999908E1,1.500000000E0,1.779999924E1
1.540252490E1,3.742439833E1,-1.221712600E2,2.803974419E1,5.198694393E-2,2.233800049E2,1.500000000E0,1.650000000E1
1.640252490E1,3.742439500E1,-1.221712617E2,2.813975659E1,5.250166729E-2,1.979199982E2,1.399999976E0,1.629999924E1
1.740252490E1,3.742439333E1,-1.221712617E2,2.823976109E1,2.419194393E-2,7.643000031E1,1.399999976E0,1.539999962E1
1.840252490E1,3.742439167E1,-1.221712617E2,2.833976558E1,4.632499814E-2,1.778699951E2,1.399999976E0,1.480000019E1
1.940252490E1,3.742439000E1,-1.221712633E2,2.843977348E1,1.750055514E-2,1.072600021E2,1.399999976E0,1.460000038E1
2.040252490E1,3.742438833E1,-1.221712617E2,2.853977458E1,3.036861122E-2,2.451000023E1,1.399999976E0,1.480000019E1
2.140252490E1,3.742438833E1,-1.221712617E2,2.863977458E1,4.220722243E-2,3.500799866E2,1.399999976E0,1.519999981E1
2.240252490E1,3.742438667E1,-1.221712550E2,2.873976547E1,7.926721871E-2,1.050699997E2,1.399999976E0,1.810000038E1
2.340252490E1,3.742438667E1,-1.221712483E2,2.873975186E1,1.353719383E-1,8.898999786E1,1.399999976E0,1.820000076E1
2.440252490E1,3.742438667E1,-1.221712400E2,2.883973485E1,1.961091608E-1,9.473000336E1,1.399999976E0,1.839999962E1
2.540252490E1,3.742438667E1,-1.221712300E2,2.893971444E1,2.650819421E-1,8.670999908E1,1.500000000E0,1.910000038E1
2.640252490E1,3.742438667E1,-1.221712233E2,2.903970083E1,3.381724954E-1,8.651999664E1,1.500000000E0,1.989999962E1
2.740252490E1,3.742438500E1,-1.221712183E2,2.903969512E1,3.994244337E-1,9.273999786E1,1.600000024E0,2.039999962E1
2.840252490E1,3.742438500E1,-1.221712133E2,2.913968492E1,4.586175084E-1,9.148000336E1,1.700000048E0,1.889999962E1
2.940252490E1,3.742438500E1,-1.221712083E2,2.913967471E1,5.142074823E-1,9.373000336E1,1.700000048E0,1.739999962E1
3.040252490E1,3.742438000E1,-1.221712000E2,2.913967120E1,5.723711252E-1,1.079400024E2,1.700000048E0,1.700000000E1
3.140252490E1,3.742438500E1,-1.221711950E2,2.923964750E1,6.207550168E-1,6.951999664E1,1.700000048E0,1.750000000E1
3.240252490E1,3.742439000E1,-1.221711850E2,2.923961359E1,6.408291459E-1,6.729000092E1,1.700000048E0,1.779999924E1
3.340252490E1,3.742439667E1,-1.221711800E2,2.933958539E1,6.480352879E-1,5.845999908E1,1.600000024E0,1.269999981E1
3.440252490E1,3.742439833E1,-1.221711767E2,2.923957409E1,6.295052767E-1,6.213000107E1,1.600000024E0,1.150000000E1
3.540252490E1,3.742439667E1,-1.221711750E2,2.943957519E1,6.047986150E-1,8.281999969E1,1.600000024E0,1.080000019E1
3.640252490E1,3.742439667E1,-1.221711733E2,2.943957179E1,5.775183439E-1,8.856999969E1,1.600000024E0,1.069999981E1
3.740252490E1,3.742439500E1,-1.221711750E2,2.953957969E1,5.476644635E-1,1.054899979E2,1.500000000E0,1.069999981E1
3.840252490E1,3.742439333E1,-1.221711733E2,2.953958078E1,5.208988786E-1,1.011800003E2,1.500000000E0,1.000000000E1
3.940252490E1,3.742438833E1,-1.221711750E2,2.953959768E1,5.033983588E-1,1.237099991E2,1.500000000E0,9.800000191E0
4.040252490E1,3.742439000E1,-1.221711683E2,2.953957957E1,4.858977795E-1,1.029199982E2,1.500000000E0,9.399999619E0
4.140252490E1,3.742438333E1,-1.221711583E2,2.953957715E1,4.864124954E-1,1.082200012E2,1.500000000E0,9.399999619E0
4.240252490E1,3.742437667E1,-1.221711567E2,2.973959174E1,4.560438991E-1,1.281199951E2,1.500000000E0,9.199999809E0
4.340252490E1,3.742437500E1,-1.221711567E2,2.983959624E1,4.030275047E-1,1.363000031E2,1.500000000E0,9.399999619E0
4.440252490E1,3.742437333E1,-1.221711567E2,3.003960074E1,0.000000000E0,1.550200043E2,1.500000000E0,9.199999809E0
4.540252490E1,3.742437333E1,-1.221711583E2,3.003960414E1,0.000000000E0,2.216499939E2,1.399999976E0,9.199999809E0
4.640252490E1,3.742437000E1,-1.221711550E2,2.983960633E1,0.000000000E0,1.626600037E2,1.399999976E0,9.500000000E0
4.740252490E1,3.742437000E1,-1.221711550E2,2.983960633E1,0.000000000E0,1.626600037E2,1.299999952E0,9.500000000E0
4.840252490E1,3.742437000E1,-1.221711550E2,2.983960633E1,0.000000000E0,1.626600037E2,1.299999952E0,9.399999619E0
4.940252490E1,3.742437000E1,-1.221711550E2,2.983960633E1,0.000000000E0,1.626600037E2,1.299999952E0,9.399999619E0
5.040252490E1,3.742437000E1,-1.221711550E2,2.983960633E1,0.000000000E0,1.626600037E2,1.299999952E0,8.899999619E0
5.140252490E1,3.742437000E1,-1.221711550E2,2.983960633E1,0.000000000E0,1.626600037E2,1.299999952E0,8.899999619E0
5.240252490E1,3.742437000E1,-1.221711550E2,2.983960633E1,0.000000000E0,1.626600037E2,1.299999952E0,9.399999619E0
5.340252490E1,3.742437000E1,-1.221711550E2,2.983960633E1,0.000000000E0,1.626600037E2,1.299999952E0,9.000000000E0
5.440252490E1,3.742437000E1,-1.221711550E2,2.983960633E1,0.000000000E0,1.626600037E2,1.299999952E0,9.100000381E0
5.540252490E1,3.742437000E1,-1.221711550E2,2.983960633E1,0.000000000E0,1.626600037E2,1.299999952E0,9.000000000E0
5.640252490E1,3.742437000E1,-1.221711550E2,2.983960633E1,0.000000000E0,1.626600037E2,1.299999952E0,8.600000381E0
5.740252490E1,3.742437000E1,-1.221711550E2,2.983960633E1,0.000000000E0,1.626600037E2,1.299999952E0,8.600000381E0
